master,slave,path,Bperp,delta_days
S1A_IW_SLC__1SDV_20180919T053518_20180919T053545_023763_029771_2C55,S1A_IW_SLC__1SDV_20181001T053518_20181001T053545_023938_029D22_8CB7,66,175,12
S1A_IW_SLC__1SDV_20180919T053518_20180919T053545_023763_029771_2C55,S1A_IW_SLC__1SDV_20181001T053543_20181001T053610_023938_029D22_1767,66,175,12
S1A_IW_SLC__1SDV_20180919T053543_20180919T053610_023763_029771_9C2E,S1A_IW_SLC__1SDV_20181001T053518_20181001T053545_023938_029D22_8CB7,66,175,11
S1A_IW_SLC__1SDV_20180919T053543_20180919T053610_023763_029771_9C2E,S1A_IW_SLC__1SDV_20181001T053543_20181001T053610_023938_029D22_1767,66,175,12
S1B_IW_SLC__1SDV_20180925T053420_20180925T053447_012867_017C25_E02D,S1B_IW_SLC__1SDV_20180925T053444_20180925T053511_012867_017C25_EAD9,66,0,0
S1B_IW_SLC__1SDV_20180925T053420_20180925T053447_012867_017C25_E02D,S1B_IW_SLC__1SDV_20180925T053509_20180925T053536_012867_017C25_33EA,66,0,0
S1B_IW_SLC__1SDV_20180925T053420_20180925T053447_012867_017C25_E02D,S1B_IW_SLC__1SDV_20181007T053420_20181007T053447_013042_01817B_3824,66,175,12
S1B_IW_SLC__1SDV_20180925T053420_20180925T053447_012867_017C25_E02D,S1B_IW_SLC__1SDV_20181007T053445_20181007T053512_013042_01817B_2BD7,66,175,12
S1B_IW_SLC__1SDV_20180925T053420_20180925T053447_012867_017C25_E02D,S1B_IW_SLC__1SDV_20181007T053510_20181007T053537_013042_01817B_C880,66,175,12
S1B_IW_SLC__1SDV_20180925T053444_20180925T053511_012867_017C25_EAD9,S1B_IW_SLC__1SDV_20180925T053509_20180925T053536_012867_017C25_33EA,66,0,0
S1B_IW_SLC__1SDV_20180925T053444_20180925T053511_012867_017C25_EAD9,S1B_IW_SLC__1SDV_20181007T053420_20181007T053447_013042_01817B_3824,66,175,11
S1B_IW_SLC__1SDV_20180925T053444_20180925T053511_012867_017C25_EAD9,S1B_IW_SLC__1SDV_20181007T053445_20181007T053512_013042_01817B_2BD7,66,175,12
S1B_IW_SLC__1SDV_20180925T053444_20180925T053511_012867_017C25_EAD9,S1B_IW_SLC__1SDV_20181007T053510_20181007T053537_013042_01817B_C880,66,175,12
S1B_IW_SLC__1SDV_20180925T053509_20180925T053536_012867_017C25_33EA,S1B_IW_SLC__1SDV_20181007T053420_20181007T053447_013042_01817B_3824,66,175,11
S1B_IW_SLC__1SDV_20180925T053509_20180925T053536_012867_017C25_33EA,S1B_IW_SLC__1SDV_20181007T053445_20181007T053512_013042_01817B_2BD7,66,175,11
S1B_IW_SLC__1SDV_20180925T053509_20180925T053536_012867_017C25_33EA,S1B_IW_SLC__1SDV_20181007T053510_20181007T053537_013042_01817B_C880,66,175,12
S1A_IW_SLC__1SDV_20181001T053518_20181001T053545_023938_029D22_8CB7,S1A_IW_SLC__1SDV_20181001T053543_20181001T053610_023938_029D22_1767,66,0,0
S1A_IW_SLC__1SDV_20181001T053518_20181001T053545_023938_029D22_8CB7,S1A_IW_SLC__1SDV_20181013T053519_20181013T053546_024113_02A2DB_482A,66,175,12
S1A_IW_SLC__1SDV_20181001T053518_20181001T053545_023938_029D22_8CB7,S1A_IW_SLC__1SDV_20181013T053543_20181013T053610_024113_02A2DB_6811,66,175,12
S1A_IW_SLC__1SDV_20181001T053543_20181001T053610_023938_029D22_1767,S1A_IW_SLC__1SDV_20181013T053519_20181013T053546_024113_02A2DB_482A,66,175,11
S1A_IW_SLC__1SDV_20181001T053543_20181001T053610_023938_029D22_1767,S1A_IW_SLC__1SDV_20181013T053543_20181013T053610_024113_02A2DB_6811,66,175,12
S1B_IW_SLC__1SDV_20181007T053420_20181007T053447_013042_01817B_3824,S1B_IW_SLC__1SDV_20181007T053445_20181007T053512_013042_01817B_2BD7,66,0,0
S1B_IW_SLC__1SDV_20181007T053420_20181007T053447_013042_01817B_3824,S1B_IW_SLC__1SDV_20181007T053510_20181007T053537_013042_01817B_C880,66,0,0
S1B_IW_SLC__1SDV_20181007T053420_20181007T053447_013042_01817B_3824,S1B_IW_SLC__1SDV_20181019T053420_20181019T053447_013217_0186E2_1091,66,175,12
S1B_IW_SLC__1SDV_20181007T053420_20181007T053447_013042_01817B_3824,S1B_IW_SLC__1SDV_20181019T053445_20181019T053512_013217_0186E2_8005,66,175,12
S1B_IW_SLC__1SDV_20181007T053420_20181007T053447_013042_01817B_3824,S1B_IW_SLC__1SDV_20181019T053510_20181019T053537_013217_0186E2_C8B4,66,175,12
S1B_IW_SLC__1SDV_20181007T053445_20181007T053512_013042_01817B_2BD7,S1B_IW_SLC__1SDV_20181007T053510_20181007T053537_013042_01817B_C880,66,0,0
S1B_IW_SLC__1SDV_20181007T053445_20181007T053512_013042_01817B_2BD7,S1B_IW_SLC__1SDV_20181019T053420_20181019T053447_013217_0186E2_1091,66,175,11
S1B_IW_SLC__1SDV_20181007T053445_20181007T053512_013042_01817B_2BD7,S1B_IW_SLC__1SDV_20181019T053445_20181019T053512_013217_0186E2_8005,66,175,12
S1B_IW_SLC__1SDV_20181007T053445_20181007T053512_013042_01817B_2BD7,S1B_IW_SLC__1SDV_20181019T053510_20181019T053537_013217_0186E2_C8B4,66,175,12
S1B_IW_SLC__1SDV_20181007T053510_20181007T053537_013042_01817B_C880,S1B_IW_SLC__1SDV_20181019T053420_20181019T053447_013217_0186E2_1091,66,175,11
S1B_IW_SLC__1SDV_20181007T053510_20181007T053537_013042_01817B_C880,S1B_IW_SLC__1SDV_20181019T053445_20181019T053512_013217_0186E2_8005,66,175,11
S1B_IW_SLC__1SDV_20181007T053510_20181007T053537_013042_01817B_C880,S1B_IW_SLC__1SDV_20181019T053510_20181019T053537_013217_0186E2_C8B4,66,175,12
S1A_IW_SLC__1SDV_20181013T053519_20181013T053546_024113_02A2DB_482A,S1A_IW_SLC__1SDV_20181013T053543_20181013T053610_024113_02A2DB_6811,66,0,0
S1A_IW_SLC__1SDV_20181013T053519_20181013T053546_024113_02A2DB_482A,S1A_IW_SLC__1SDV_20181025T053519_20181025T053546_024288_02A883_C332,66,175,11
S1A_IW_SLC__1SDV_20181013T053519_20181013T053546_024113_02A2DB_482A,S1A_IW_SLC__1SDV_20181025T053543_20181025T053610_024288_02A883_0933,66,175,12
S1A_IW_SLC__1SDV_20181013T053543_20181013T053610_024113_02A2DB_6811,S1A_IW_SLC__1SDV_20181025T053519_20181025T053546_024288_02A883_C332,66,175,11
S1A_IW_SLC__1SDV_20181013T053543_20181013T053610_024113_02A2DB_6811,S1A_IW_SLC__1SDV_20181025T053543_20181025T053610_024288_02A883_0933,66,175,11
S1B_IW_SLC__1SDV_20181019T053420_20181019T053447_013217_0186E2_1091,S1B_IW_SLC__1SDV_20181019T053445_20181019T053512_013217_0186E2_8005,66,0,0
S1B_IW_SLC__1SDV_20181019T053420_20181019T053447_013217_0186E2_1091,S1B_IW_SLC__1SDV_20181019T053510_20181019T053537_013217_0186E2_C8B4,66,0,0
S1B_IW_SLC__1SDV_20181019T053420_20181019T053447_013217_0186E2_1091,S1B_IW_SLC__1SDV_20181031T053420_20181031T053447_013392_018C5E_1F74,66,175,12
S1B_IW_SLC__1SDV_20181019T053420_20181019T053447_013217_0186E2_1091,S1B_IW_SLC__1SDV_20181031T053445_20181031T053512_013392_018C5E_A85F,66,175,12
S1B_IW_SLC__1SDV_20181019T053420_20181019T053447_013217_0186E2_1091,S1B_IW_SLC__1SDV_20181031T053510_20181031T053537_013392_018C5E_D025,66,175,12
S1B_IW_SLC__1SDV_20181019T053445_20181019T053512_013217_0186E2_8005,S1B_IW_SLC__1SDV_20181019T053510_20181019T053537_013217_0186E2_C8B4,66,0,0
S1B_IW_SLC__1SDV_20181019T053445_20181019T053512_013217_0186E2_8005,S1B_IW_SLC__1SDV_20181031T053420_20181031T053447_013392_018C5E_1F74,66,175,11
S1B_IW_SLC__1SDV_20181019T053445_20181019T053512_013217_0186E2_8005,S1B_IW_SLC__1SDV_20181031T053445_20181031T053512_013392_018C5E_A85F,66,175,12
S1B_IW_SLC__1SDV_20181019T053445_20181019T053512_013217_0186E2_8005,S1B_IW_SLC__1SDV_20181031T053510_20181031T053537_013392_018C5E_D025,66,175,12
S1B_IW_SLC__1SDV_20181019T053510_20181019T053537_013217_0186E2_C8B4,S1B_IW_SLC__1SDV_20181031T053420_20181031T053447_013392_018C5E_1F74,66,175,11
S1B_IW_SLC__1SDV_20181019T053510_20181019T053537_013217_0186E2_C8B4,S1B_IW_SLC__1SDV_20181031T053445_20181031T053512_013392_018C5E_A85F,66,175,11
S1B_IW_SLC__1SDV_20181019T053510_20181019T053537_013217_0186E2_C8B4,S1B_IW_SLC__1SDV_20181031T053510_20181031T053537_013392_018C5E_D025,66,175,12
S1A_IW_SLC__1SDV_20181025T053519_20181025T053546_024288_02A883_C332,S1A_IW_SLC__1SDV_20181025T053543_20181025T053610_024288_02A883_0933,66,0,0
S1A_IW_SLC__1SDV_20181025T053519_20181025T053546_024288_02A883_C332,S1A_IW_SLC__1SDV_20181106T053518_20181106T053545_024463_02AE88_1015,66,175,11
S1A_IW_SLC__1SDV_20181025T053519_20181025T053546_024288_02A883_C332,S1A_IW_SLC__1SDV_20181106T053543_20181106T053610_024463_02AE88_422F,66,175,12
S1A_IW_SLC__1SDV_20181025T053543_20181025T053610_024288_02A883_0933,S1A_IW_SLC__1SDV_20181106T053518_20181106T053545_024463_02AE88_1015,66,175,11
S1A_IW_SLC__1SDV_20181025T053543_20181025T053610_024288_02A883_0933,S1A_IW_SLC__1SDV_20181106T053543_20181106T053610_024463_02AE88_422F,66,175,11
S1B_IW_SLC__1SDV_20181031T053420_20181031T053447_013392_018C5E_1F74,S1B_IW_SLC__1SDV_20181031T053445_20181031T053512_013392_018C5E_A85F,66,0,0
S1B_IW_SLC__1SDV_20181031T053420_20181031T053447_013392_018C5E_1F74,S1B_IW_SLC__1SDV_20181031T053510_20181031T053537_013392_018C5E_D025,66,0,0
S1B_IW_SLC__1SDV_20181031T053420_20181031T053447_013392_018C5E_1F74,S1B_IW_SLC__1SDV_20181112T053420_20181112T053447_013567_0191CE_0117,66,175,11
S1B_IW_SLC__1SDV_20181031T053420_20181031T053447_013392_018C5E_1F74,S1B_IW_SLC__1SDV_20181112T053445_20181112T053512_013567_0191CE_0327,66,175,12
S1B_IW_SLC__1SDV_20181031T053420_20181031T053447_013392_018C5E_1F74,S1B_IW_SLC__1SDV_20181112T053510_20181112T053537_013567_0191CE_4E65,66,175,12
S1B_IW_SLC__1SDV_20181031T053445_20181031T053512_013392_018C5E_A85F,S1B_IW_SLC__1SDV_20181031T053510_20181031T053537_013392_018C5E_D025,66,0,0
S1B_IW_SLC__1SDV_20181031T053445_20181031T053512_013392_018C5E_A85F,S1B_IW_SLC__1SDV_20181112T053420_20181112T053447_013567_0191CE_0117,66,175,11
S1B_IW_SLC__1SDV_20181031T053445_20181031T053512_013392_018C5E_A85F,S1B_IW_SLC__1SDV_20181112T053445_20181112T053512_013567_0191CE_0327,66,175,11
S1B_IW_SLC__1SDV_20181031T053445_20181031T053512_013392_018C5E_A85F,S1B_IW_SLC__1SDV_20181112T053510_20181112T053537_013567_0191CE_4E65,66,175,12
S1B_IW_SLC__1SDV_20181031T053510_20181031T053537_013392_018C5E_D025,S1B_IW_SLC__1SDV_20181112T053420_20181112T053447_013567_0191CE_0117,66,175,11
S1B_IW_SLC__1SDV_20181031T053510_20181031T053537_013392_018C5E_D025,S1B_IW_SLC__1SDV_20181112T053445_20181112T053512_013567_0191CE_0327,66,175,11
S1B_IW_SLC__1SDV_20181031T053510_20181031T053537_013392_018C5E_D025,S1B_IW_SLC__1SDV_20181112T053510_20181112T053537_013567_0191CE_4E65,66,175,11
S1A_IW_SLC__1SDV_20181106T053518_20181106T053545_024463_02AE88_1015,S1A_IW_SLC__1SDV_20181106T053543_20181106T053610_024463_02AE88_422F,66,0,0
S1A_IW_SLC__1SDV_20181106T053518_20181106T053545_024463_02AE88_1015,S1A_IW_SLC__1SDV_20181118T053518_20181118T053545_024638_02B4F6_4018,66,175,11
S1A_IW_SLC__1SDV_20181106T053518_20181106T053545_024463_02AE88_1015,S1A_IW_SLC__1SDV_20181118T053543_20181118T053610_024638_02B4F6_32D5,66,175,12
S1A_IW_SLC__1SDV_20181106T053543_20181106T053610_024463_02AE88_422F,S1A_IW_SLC__1SDV_20181118T053518_20181118T053545_024638_02B4F6_4018,66,175,11
S1A_IW_SLC__1SDV_20181106T053543_20181106T053610_024463_02AE88_422F,S1A_IW_SLC__1SDV_20181118T053543_20181118T053610_024638_02B4F6_32D5,66,175,11
S1B_IW_SLC__1SDV_20181112T053420_20181112T053447_013567_0191CE_0117,S1B_IW_SLC__1SDV_20181112T053445_20181112T053512_013567_0191CE_0327,66,0,0
S1B_IW_SLC__1SDV_20181112T053420_20181112T053447_013567_0191CE_0117,S1B_IW_SLC__1SDV_20181112T053510_20181112T053537_013567_0191CE_4E65,66,0,0
S1B_IW_SLC__1SDV_20181112T053420_20181112T053447_013567_0191CE_0117,S1B_IW_SLC__1SDV_20181124T053415_20181124T053442_013742_01975C_FB23,66,175,11
S1B_IW_SLC__1SDV_20181112T053420_20181112T053447_013567_0191CE_0117,S1B_IW_SLC__1SDV_20181124T053440_20181124T053507_013742_01975C_3333,66,175,12
S1B_IW_SLC__1SDV_20181112T053420_20181112T053447_013567_0191CE_0117,S1B_IW_SLC__1SDV_20181124T053505_20181124T053532_013742_01975C_6B68,66,175,12
S1B_IW_SLC__1SDV_20181112T053445_20181112T053512_013567_0191CE_0327,S1B_IW_SLC__1SDV_20181112T053510_20181112T053537_013567_0191CE_4E65,66,0,0
S1B_IW_SLC__1SDV_20181112T053445_20181112T053512_013567_0191CE_0327,S1B_IW_SLC__1SDV_20181124T053415_20181124T053442_013742_01975C_FB23,66,175,11
S1B_IW_SLC__1SDV_20181112T053445_20181112T053512_013567_0191CE_0327,S1B_IW_SLC__1SDV_20181124T053440_20181124T053507_013742_01975C_3333,66,175,11
S1B_IW_SLC__1SDV_20181112T053445_20181112T053512_013567_0191CE_0327,S1B_IW_SLC__1SDV_20181124T053505_20181124T053532_013742_01975C_6B68,66,175,12
S1B_IW_SLC__1SDV_20181112T053510_20181112T053537_013567_0191CE_4E65,S1B_IW_SLC__1SDV_20181124T053415_20181124T053442_013742_01975C_FB23,66,175,11
S1B_IW_SLC__1SDV_20181112T053510_20181112T053537_013567_0191CE_4E65,S1B_IW_SLC__1SDV_20181124T053440_20181124T053507_013742_01975C_3333,66,175,11
S1B_IW_SLC__1SDV_20181112T053510_20181112T053537_013567_0191CE_4E65,S1B_IW_SLC__1SDV_20181124T053505_20181124T053532_013742_01975C_6B68,66,175,11
S1A_IW_SLC__1SDV_20181118T053518_20181118T053545_024638_02B4F6_4018,S1A_IW_SLC__1SDV_20181118T053543_20181118T053610_024638_02B4F6_32D5,66,0,0
S1A_IW_SLC__1SDV_20181118T053518_20181118T053545_024638_02B4F6_4018,S1A_IW_SLC__1SDV_20181130T053518_20181130T053545_024813_02BB3F_1EC4,66,175,11
S1A_IW_SLC__1SDV_20181118T053518_20181118T053545_024638_02B4F6_4018,S1A_IW_SLC__1SDV_20181130T053543_20181130T053610_024813_02BB3F_D0A0,66,175,12
S1A_IW_SLC__1SDV_20181118T053543_20181118T053610_024638_02B4F6_32D5,S1A_IW_SLC__1SDV_20181130T053518_20181130T053545_024813_02BB3F_1EC4,66,175,11
S1A_IW_SLC__1SDV_20181118T053543_20181118T053610_024638_02B4F6_32D5,S1A_IW_SLC__1SDV_20181130T053543_20181130T053610_024813_02BB3F_D0A0,66,175,11
S1B_IW_SLC__1SDV_20181124T053415_20181124T053442_013742_01975C_FB23,S1B_IW_SLC__1SDV_20181124T053440_20181124T053507_013742_01975C_3333,66,0,0
S1B_IW_SLC__1SDV_20181124T053415_20181124T053442_013742_01975C_FB23,S1B_IW_SLC__1SDV_20181124T053505_20181124T053532_013742_01975C_6B68,66,0,0
S1B_IW_SLC__1SDV_20181124T053415_20181124T053442_013742_01975C_FB23,S1B_IW_SLC__1SDV_20181206T053415_20181206T053442_013917_019D02_0999,66,175,11
S1B_IW_SLC__1SDV_20181124T053415_20181124T053442_013742_01975C_FB23,S1B_IW_SLC__1SDV_20181206T053440_20181206T053507_013917_019D02_E4FE,66,175,12
S1B_IW_SLC__1SDV_20181124T053415_20181124T053442_013742_01975C_FB23,S1B_IW_SLC__1SDV_20181206T053504_20181206T053531_013917_019D02_5E05,66,175,12
S1B_IW_SLC__1SDV_20181124T053440_20181124T053507_013742_01975C_3333,S1B_IW_SLC__1SDV_20181124T053505_20181124T053532_013742_01975C_6B68,66,0,0
S1B_IW_SLC__1SDV_20181124T053440_20181124T053507_013742_01975C_3333,S1B_IW_SLC__1SDV_20181206T053415_20181206T053442_013917_019D02_0999,66,175,11
S1B_IW_SLC__1SDV_20181124T053440_20181124T053507_013742_01975C_3333,S1B_IW_SLC__1SDV_20181206T053440_20181206T053507_013917_019D02_E4FE,66,175,11
S1B_IW_SLC__1SDV_20181124T053440_20181124T053507_013742_01975C_3333,S1B_IW_SLC__1SDV_20181206T053504_20181206T053531_013917_019D02_5E05,66,175,12
S1B_IW_SLC__1SDV_20181124T053505_20181124T053532_013742_01975C_6B68,S1B_IW_SLC__1SDV_20181206T053415_20181206T053442_013917_019D02_0999,66,175,11
S1B_IW_SLC__1SDV_20181124T053505_20181124T053532_013742_01975C_6B68,S1B_IW_SLC__1SDV_20181206T053440_20181206T053507_013917_019D02_E4FE,66,175,11
S1B_IW_SLC__1SDV_20181124T053505_20181124T053532_013742_01975C_6B68,S1B_IW_SLC__1SDV_20181206T053504_20181206T053531_013917_019D02_5E05,66,175,11
S1A_IW_SLC__1SDV_20181130T053518_20181130T053545_024813_02BB3F_1EC4,S1A_IW_SLC__1SDV_20181130T053543_20181130T053610_024813_02BB3F_D0A0,66,0,0
S1A_IW_SLC__1SDV_20181130T053518_20181130T053545_024813_02BB3F_1EC4,S1A_IW_SLC__1SDV_20181212T053517_20181212T053544_024988_02C142_E26D,66,175,11
S1A_IW_SLC__1SDV_20181130T053518_20181130T053545_024813_02BB3F_1EC4,S1A_IW_SLC__1SDV_20181212T053542_20181212T053609_024988_02C142_3487,66,175,12
S1A_IW_SLC__1SDV_20181130T053543_20181130T053610_024813_02BB3F_D0A0,S1A_IW_SLC__1SDV_20181212T053517_20181212T053544_024988_02C142_E26D,66,175,11
S1A_IW_SLC__1SDV_20181130T053543_20181130T053610_024813_02BB3F_D0A0,S1A_IW_SLC__1SDV_20181212T053542_20181212T053609_024988_02C142_3487,66,175,11
S1B_IW_SLC__1SDV_20181206T053415_20181206T053442_013917_019D02_0999,S1B_IW_SLC__1SDV_20181206T053440_20181206T053507_013917_019D02_E4FE,66,0,0
S1B_IW_SLC__1SDV_20181206T053415_20181206T053442_013917_019D02_0999,S1B_IW_SLC__1SDV_20181206T053504_20181206T053531_013917_019D02_5E05,66,0,0
S1B_IW_SLC__1SDV_20181206T053415_20181206T053442_013917_019D02_0999,S1B_IW_SLC__1SDV_20181218T053414_20181218T053441_014092_01A2BD_0444,66,175,11
S1B_IW_SLC__1SDV_20181206T053415_20181206T053442_013917_019D02_0999,S1B_IW_SLC__1SDV_20181218T053439_20181218T053506_014092_01A2BD_4832,66,175,12
S1B_IW_SLC__1SDV_20181206T053415_20181206T053442_013917_019D02_0999,S1B_IW_SLC__1SDV_20181218T053504_20181218T053531_014092_01A2BD_D43F,66,175,12
S1B_IW_SLC__1SDV_20181206T053440_20181206T053507_013917_019D02_E4FE,S1B_IW_SLC__1SDV_20181206T053504_20181206T053531_013917_019D02_5E05,66,0,0
S1B_IW_SLC__1SDV_20181206T053440_20181206T053507_013917_019D02_E4FE,S1B_IW_SLC__1SDV_20181218T053414_20181218T053441_014092_01A2BD_0444,66,175,11
S1B_IW_SLC__1SDV_20181206T053440_20181206T053507_013917_019D02_E4FE,S1B_IW_SLC__1SDV_20181218T053439_20181218T053506_014092_01A2BD_4832,66,175,11
S1B_IW_SLC__1SDV_20181206T053440_20181206T053507_013917_019D02_E4FE,S1B_IW_SLC__1SDV_20181218T053504_20181218T053531_014092_01A2BD_D43F,66,175,12
S1B_IW_SLC__1SDV_20181206T053504_20181206T053531_013917_019D02_5E05,S1B_IW_SLC__1SDV_20181218T053414_20181218T053441_014092_01A2BD_0444,66,175,11
S1B_IW_SLC__1SDV_20181206T053504_20181206T053531_013917_019D02_5E05,S1B_IW_SLC__1SDV_20181218T053439_20181218T053506_014092_01A2BD_4832,66,175,11
S1B_IW_SLC__1SDV_20181206T053504_20181206T053531_013917_019D02_5E05,S1B_IW_SLC__1SDV_20181218T053504_20181218T053531_014092_01A2BD_D43F,66,175,11
S1A_IW_SLC__1SDV_20181212T053517_20181212T053544_024988_02C142_E26D,S1A_IW_SLC__1SDV_20181212T053542_20181212T053609_024988_02C142_3487,66,0,0
S1A_IW_SLC__1SDV_20181212T053517_20181212T053544_024988_02C142_E26D,S1A_IW_SLC__1SDV_20181224T053517_20181224T053544_025163_02C795_E859,66,175,11
S1A_IW_SLC__1SDV_20181212T053517_20181212T053544_024988_02C142_E26D,S1A_IW_SLC__1SDV_20181224T053542_20181224T053609_025163_02C795_C7F1,66,175,12
S1A_IW_SLC__1SDV_20181212T053542_20181212T053609_024988_02C142_3487,S1A_IW_SLC__1SDV_20181224T053517_20181224T053544_025163_02C795_E859,66,175,11
S1A_IW_SLC__1SDV_20181212T053542_20181212T053609_024988_02C142_3487,S1A_IW_SLC__1SDV_20181224T053542_20181224T053609_025163_02C795_C7F1,66,175,11
S1B_IW_SLC__1SDV_20181218T053414_20181218T053441_014092_01A2BD_0444,S1B_IW_SLC__1SDV_20181218T053439_20181218T053506_014092_01A2BD_4832,66,0,0
S1B_IW_SLC__1SDV_20181218T053414_20181218T053441_014092_01A2BD_0444,S1B_IW_SLC__1SDV_20181218T053504_20181218T053531_014092_01A2BD_D43F,66,0,0
S1B_IW_SLC__1SDV_20181218T053414_20181218T053441_014092_01A2BD_0444,S1B_IW_SLC__1SDV_20181230T053414_20181230T053441_014267_01A893_4667,66,175,11
S1B_IW_SLC__1SDV_20181218T053414_20181218T053441_014092_01A2BD_0444,S1B_IW_SLC__1SDV_20181230T053439_20181230T053506_014267_01A893_2B26,66,175,12
S1B_IW_SLC__1SDV_20181218T053414_20181218T053441_014092_01A2BD_0444,S1B_IW_SLC__1SDV_20181230T053504_20181230T053531_014267_01A893_31F5,66,175,12
S1B_IW_SLC__1SDV_20181218T053439_20181218T053506_014092_01A2BD_4832,S1B_IW_SLC__1SDV_20181218T053504_20181218T053531_014092_01A2BD_D43F,66,0,0
S1B_IW_SLC__1SDV_20181218T053439_20181218T053506_014092_01A2BD_4832,S1B_IW_SLC__1SDV_20181230T053414_20181230T053441_014267_01A893_4667,66,175,11
S1B_IW_SLC__1SDV_20181218T053439_20181218T053506_014092_01A2BD_4832,S1B_IW_SLC__1SDV_20181230T053439_20181230T053506_014267_01A893_2B26,66,175,11
S1B_IW_SLC__1SDV_20181218T053439_20181218T053506_014092_01A2BD_4832,S1B_IW_SLC__1SDV_20181230T053504_20181230T053531_014267_01A893_31F5,66,175,12
S1B_IW_SLC__1SDV_20181218T053504_20181218T053531_014092_01A2BD_D43F,S1B_IW_SLC__1SDV_20181230T053414_20181230T053441_014267_01A893_4667,66,175,11
S1B_IW_SLC__1SDV_20181218T053504_20181218T053531_014092_01A2BD_D43F,S1B_IW_SLC__1SDV_20181230T053439_20181230T053506_014267_01A893_2B26,66,175,11
S1B_IW_SLC__1SDV_20181218T053504_20181218T053531_014092_01A2BD_D43F,S1B_IW_SLC__1SDV_20181230T053504_20181230T053531_014267_01A893_31F5,66,175,11
S1A_IW_SLC__1SDV_20181224T053517_20181224T053544_025163_02C795_E859,S1A_IW_SLC__1SDV_20181224T053542_20181224T053609_025163_02C795_C7F1,66,0,0
S1A_IW_SLC__1SDV_20181224T053517_20181224T053544_025163_02C795_E859,S1A_IW_SLC__1SDV_20190105T053516_20190105T053543_025338_02CDE5_8038,66,175,11
S1A_IW_SLC__1SDV_20181224T053517_20181224T053544_025163_02C795_E859,S1A_IW_SLC__1SDV_20190105T053541_20190105T053608_025338_02CDE5_E8B0,66,175,12
S1A_IW_SLC__1SDV_20181224T053542_20181224T053609_025163_02C795_C7F1,S1A_IW_SLC__1SDV_20190105T053516_20190105T053543_025338_02CDE5_8038,66,175,11
S1A_IW_SLC__1SDV_20181224T053542_20181224T053609_025163_02C795_C7F1,S1A_IW_SLC__1SDV_20190105T053541_20190105T053608_025338_02CDE5_E8B0,66,175,11
S1B_IW_SLC__1SDV_20181230T053414_20181230T053441_014267_01A893_4667,S1B_IW_SLC__1SDV_20181230T053439_20181230T053506_014267_01A893_2B26,66,0,0
S1B_IW_SLC__1SDV_20181230T053414_20181230T053441_014267_01A893_4667,S1B_IW_SLC__1SDV_20181230T053504_20181230T053531_014267_01A893_31F5,66,0,0
S1B_IW_SLC__1SDV_20181230T053414_20181230T053441_014267_01A893_4667,S1B_IW_SLC__1SDV_20190111T053413_20190111T053440_014442_01AE38_894C,66,175,11
S1B_IW_SLC__1SDV_20181230T053414_20181230T053441_014267_01A893_4667,S1B_IW_SLC__1SDV_20190111T053438_20190111T053505_014442_01AE38_199F,66,175,12
S1B_IW_SLC__1SDV_20181230T053414_20181230T053441_014267_01A893_4667,S1B_IW_SLC__1SDV_20190111T053503_20190111T053530_014442_01AE38_F15F,66,175,12
S1B_IW_SLC__1SDV_20181230T053439_20181230T053506_014267_01A893_2B26,S1B_IW_SLC__1SDV_20181230T053504_20181230T053531_014267_01A893_31F5,66,0,0
S1B_IW_SLC__1SDV_20181230T053439_20181230T053506_014267_01A893_2B26,S1B_IW_SLC__1SDV_20190111T053413_20190111T053440_014442_01AE38_894C,66,175,11
S1B_IW_SLC__1SDV_20181230T053439_20181230T053506_014267_01A893_2B26,S1B_IW_SLC__1SDV_20190111T053438_20190111T053505_014442_01AE38_199F,66,175,11
S1B_IW_SLC__1SDV_20181230T053439_20181230T053506_014267_01A893_2B26,S1B_IW_SLC__1SDV_20190111T053503_20190111T053530_014442_01AE38_F15F,66,175,12
S1B_IW_SLC__1SDV_20181230T053504_20181230T053531_014267_01A893_31F5,S1B_IW_SLC__1SDV_20190111T053413_20190111T053440_014442_01AE38_894C,66,175,11
S1B_IW_SLC__1SDV_20181230T053504_20181230T053531_014267_01A893_31F5,S1B_IW_SLC__1SDV_20190111T053438_20190111T053505_014442_01AE38_199F,66,175,11
