Data,BO28-00,BO55-01,BOF8-00,BOG0-00,FC06-02,FC14-02,FC16-01,FC20-00,FC83-01,FC90-00,FE80-00,FE81-00,MO08-00,MO43-01,MO64-00,MO72-01,MO80-00,MO81-00,PC27-02,PC56-03,PC96-00,PR23-02,PR32-00,PRB3-00,PRB4-00,RA34-02,RA58-00,RE15-00,RE25-00,RE55-00,RE79-01,RE84-00,RN03-00,RN04-00,RN05-00,RN06-00
20/8/2017,9.07,8.43,41.23,,,14.32,4.75,15.55,18.1,12.7,3.34,2.65,,,26.79,24.09,,41.85,17.24,15.95,,4.23,20.72,20.92,18.17,,,1.73,34.64,9.47,22.56,8.9,21.76,5.92,15.97,9.77
21/8/2017,9.08,8.43,41.17,,,14.3,4.8,15.55,18.09,12.72,3.34,2.66,,,26.86,24.12,,41.93,17.36,15.97,,4.23,20.8,20.93,18.19,,,1.73,34.62,9.48,22.53,8.9,21.81,5.81,16.04,9.94
22/8/2017,9.07,8.43,41.44,,,14.36,4.87,15.55,18.12,12.81,3.35,2.66,,,26.89,24.22,,42.22,16.8,16,,4.23,20.89,20.94,18.21,,,1.73,35.23,9.53,22.6,8.91,21.86,5.82,16.09,10.06
23/8/2017,9.1,8.42,41.33,,,14.4,4.78,15.59,18.14,12.8,3.36,2.66,,,26.98,24.2,,42.52,16.53,16.02,,4.24,20.94,20.97,18.21,,,1.73,35.05,9.48,22.6,8.92,21.92,6.24,16.13,10.19
24/8/2017,9.15,8.47,41.15,,,14.31,5.09,15.6,18.16,12.89,3.36,2.67,,,27.59,24.27,,42.81,16.49,16.06,,4.31,21.02,20.98,18.23,,,1.73,35.26,9.53,22.66,8.93,21.97,6.09,16.17,10.3
25/8/2017,9.14,8.45,41.26,,,14.35,5.39,15.64,18.19,12.91,3.37,2.67,,,27.67,24.26,,42.9,16.56,16.08,,4.3,21.09,20.99,18.28,,,1.73,35.46,9.53,22.73,8.94,22.07,6.35,16.22,10.4
26/8/2017,9.13,8.44,41.49,,,14.52,5.21,15.65,18.22,12.93,3.37,2.67,,,27.28,24.3,,42.69,18.16,16.1,,4.3,21.17,20.99,18.3,,,1.73,35.6,9.49,22.72,8.94,22.16,6.55,16.26,10.53
27/8/2017,9.12,8.43,41.54,,,14.47,5.31,15.71,18.19,12.81,3.38,2.68,,,27.04,24.28,,42.23,18.76,16.13,,4.3,21.23,21.02,18.35,,,1.73,35.17,9.49,22.73,8.94,22.25,6.28,16.3,10.6
28/8/2017,9.13,8.43,41.94,,,14.44,4.94,15.73,18.21,12.82,3.38,2.68,,,26.85,24.3,,42.18,18.15,16.14,,4.3,21.28,21.03,18.33,,,1.73,35.19,9.59,22.75,8.95,22.31,5.86,16.34,10.71
29/8/2017,9.13,8.47,41.74,,,14.99,4.92,15.8,18.28,12.91,3.38,2.69,,,27.68,24.35,,42.72,17.25,16.16,,4.31,21.37,21.04,18.33,,,1.73,35.06,9.82,22.78,8.96,22.38,6.2,16.38,10.8
30/8/2017,9.14,8.47,41.62,,,15.36,4.94,15.8,18.33,12.92,3.39,2.69,,,27.77,24.34,,43.29,16.97,16.18,,4.31,21.43,21.06,18.37,,,1.74,35.06,9.8,22.76,8.97,22.45,6.33,16.43,10.88
31/8/2017,9.16,8.46,41.62,10.9,,15.41,4.92,15.81,18.33,12.94,3.39,2.69,,,27.6,24.32,,43.25,16.82,16.19,,4.32,21.48,21.07,18.35,,,1.74,34.97,9.88,22.7,8.98,22.52,6.11,16.45,10.93
1/9/2017,9.18,8.44,41.69,10.79,,15.34,4.66,15.82,18.31,12.9,3.4,2.68,,,27.5,24.31,,43.36,16.68,16.2,,4.32,21.53,21.06,18.33,,,1.74,35.03,9.85,22.68,8.95,22.59,6.12,16.49,10.99
2/9/2017,9.16,8.43,41.61,10.68,,14.79,4.45,15.82,18.3,12.89,3.41,2.65,,,26.94,24.26,,43.4,16.58,16.2,,4.33,21.62,21.06,18.35,,,1.74,34.94,9.6,22.68,8.94,22.64,6.15,16.5,10.98
3/9/2017,9.16,8.45,41.51,10.58,,14.27,4.4,15.84,18.3,12.86,3.41,2.68,,,26.8,24.25,,42.96,16.51,16.19,,4.34,21.62,21.06,18.3,,,1.74,34.77,9.22,22.66,8.92,22.69,5.58,16.52,10.99
4/9/2017,9.16,8.47,41.58,10.53,,14.2,4.4,15.84,18.3,12.86,3.42,2.68,,,26.76,24.27,,42.93,16.47,16.18,,4.35,21.67,21.08,18.31,,,1.74,34.73,9.18,22.65,8.92,22.74,5.51,16.57,11.02
5/9/2017,9.16,8.47,41.5,10.54,,15.12,4.51,15.84,18.33,12.94,3.43,2.69,,,27.45,24.33,,43.19,16.45,16.18,,4.41,21.74,21.11,18.33,,,1.74,34.79,9.13,22.66,8.92,22.78,6.07,16.6,11.05
6/9/2017,9.17,8.46,41.49,10.55,,15.38,4.5,15.84,18.4,12.98,3.43,2.69,,,27.82,24.29,,43.7,16.4,16.19,,4.43,21.81,21.13,18.34,,,1.74,34.69,9.2,22.66,8.91,22.85,6.05,16.62,11.04
7/9/2017,9.15,8.46,41.58,10.53,,15.42,4.53,15.79,18.29,13.03,3.44,2.68,,,27.33,24.27,,43.64,16.39,16.19,,4.44,21.87,21.15,18.34,,,1.66,34.75,9.28,22.67,8.91,22.91,5.83,16.65,11.02
8/9/2017,9.14,8.46,41.77,10.43,,15.17,4.43,15.78,18.28,13.02,3.44,2.68,,,27.16,24.27,,43.51,16.36,16.16,,4.45,21.9,21.16,18.32,,,1.63,34.98,9.13,22.68,8.9,22.96,5.68,16.69,11.07
9/9/2017,9.17,8.44,41.85,10.32,,14.21,4.46,15.84,18.18,12.99,3.44,2.67,,,26.9,24.25,,43.43,16.32,16.12,,4.4,21.96,21.18,18.3,,,1.73,34.67,8.92,22.66,8.9,23,5.97,16.69,11.13
10/9/2017,9.13,8.44,41.89,10.2,,13.69,4.06,15.82,18.29,12.89,3.42,2.65,,,26.57,24.25,,43.01,16.25,16.04,,4.36,21.97,21.18,18.32,,,1.74,34.59,8.68,22.66,8.89,23.04,5.7,16.69,11.14
11/9/2017,9.13,8.43,42.09,10.11,,13.65,3.92,15.78,18.1,12.86,3.42,2.64,,,26.5,24.25,,43,16.17,15.97,,4.36,22.01,21.19,18.28,,,1.74,34.8,8.67,22.65,8.89,23.08,5.52,16.68,11.13
12/9/2017,9.13,8.45,42.01,10.07,,14.2,4.07,15.78,18.08,12.93,3.42,2.63,,,27.14,24.27,,43.11,16.16,15.92,,4.36,22.04,21.19,18.28,,,1.74,34.78,8.61,22.66,8.88,23.11,5.47,16.7,11.19
13/9/2017,9.13,8.48,41.95,10.01,,14.31,4.13,15.78,18.13,13.06,3.42,2.64,,,27.33,24.28,,43.55,16.15,15.87,,4.37,22.09,21.2,18.3,,,1.74,34.67,8.58,22.67,8.87,23.16,5.44,16.75,11.18
14/9/2017,9.13,8.44,41.89,9.94,,14.28,4.24,15.78,18.09,13.02,3.42,2.62,,,27.39,24.24,,43.6,16.13,15.82,,4.34,22.12,21.21,18.25,,,1.74,34.68,8.57,22.66,8.87,23.19,5.43,16.72,11.33
15/9/2017,9.14,8.46,41.94,9.89,,14.2,4.46,15.75,18.07,13.03,3.41,2.6,,,27.41,24.26,,43.42,16.11,15.78,,4.34,22.17,21.21,18.23,,,1.74,34.7,8.56,22.65,8.87,23.23,5.49,16.72,11.42
16/9/2017,9.14,8.45,41.97,9.86,,13.61,5.12,15.75,17.99,13.07,3.4,2.59,,,26.68,24.25,,43.47,16.06,15.74,,4.32,22.17,21.23,18.21,,,1.74,34.46,8.4,22.64,8.86,23.26,5.36,16.72,11.51
17/9/2017,9.14,8.47,42.15,9.83,,13.28,4.97,15.77,17.94,13.01,3.4,2.59,,,26.5,24.25,,43.33,16.03,15.71,,4.3,22.09,21.22,18.2,,,1.74,34.73,8.3,22.64,8.86,23.28,5.37,16.73,11.59
18/9/2017,9.14,8.48,42.29,9.78,,13.23,5.08,15.75,17.91,12.99,3.41,2.58,,,26.41,24.27,,43.09,16,15.68,,4.3,22.01,21.24,18.19,,,1.75,34.44,8.33,22.65,8.86,23.31,5.23,16.74,11.44
19/9/2017,9.11,8.46,42.38,9.74,,13.77,4.88,15.75,17.89,13,3.37,2.56,,,27.15,24.25,,43.18,15.98,15.65,,4.27,21.93,21.24,18.24,,,1.75,34.45,8.34,22.63,8.86,23.33,4.93,16.72,11.31
20/9/2017,9.13,8.48,42.34,9.71,,13.83,4.42,15.73,18.82,13.06,3.37,2.55,,,27.21,24.27,,43.58,15.97,15.6,,4.22,21.85,21.25,18.21,,,1.75,34.7,8.32,22.65,8.85,23.34,5.03,16.7,11.21
21/9/2017,9.14,8.49,42.22,9.68,,13.85,4.61,15.74,19.02,13.09,3.39,2.56,,,27.24,24.29,,43.44,15.95,15.53,,4.26,21.77,21.25,18.25,,,1.75,34.44,8.3,22.65,8.85,23.35,4.89,16.72,11.15
22/9/2017,9.14,8.5,42.25,9.66,,13.88,4.41,15.73,18.72,13.11,3.41,2.56,,,27.23,24.29,,43.49,15.92,15.47,,4.27,21.69,21.27,18.24,,,1.75,34.43,8.29,22.65,8.85,23.37,4.72,16.73,11.07
23/9/2017,9.15,8.49,42.42,9.65,,13.34,4.33,15.75,18.66,13.09,3.42,2.56,,,26.47,24.29,,43.63,15.88,15.44,,4.3,21.64,21.27,18.23,,,1.75,34.49,8.25,22.65,8.84,23.38,4.74,16.73,11.02
24/9/2017,9.14,8.49,42.65,9.62,,12.97,4.17,15.76,18.61,13.02,3.42,2.55,,,26.32,24.28,,43.22,15.83,15.41,,4.3,21.56,21.28,18.19,,,1.75,34.42,8.1,22.65,8.84,23.39,4.62,16.72,10.99
25/9/2017,9.15,8.5,42.68,9.6,,12.92,4.12,15.74,18.6,12.99,3.43,2.55,,,26.21,24.29,,42.98,15.8,15.39,,4.3,21.53,21.29,18.32,,,1.75,34.33,8.14,22.65,8.84,23.4,4.57,16.71,11
26/9/2017,9.15,8.5,42.81,9.58,,13.45,4.09,15.75,18.61,13.1,3.43,2.56,,,26.95,24.23,,43.28,15.77,15.38,,4.31,21.56,21.31,18.25,,,1.75,34.37,8.16,22.65,8.84,23.39,4.7,16.71,10.95
27/9/2017,9.16,8.51,42.74,9.57,,13.63,3.84,15.74,18.63,13.17,3.44,2.56,,,27.06,24.29,,43.82,15.74,15.38,,4.32,21.6,21.32,18.24,,,1.75,34.17,8.15,22.67,8.85,23.38,4.68,16.7,10.94
28/9/2017,9.17,8.51,42.7,9.57,,13.68,3.81,15.76,18.66,13.23,3.44,2.56,,,27.13,24.32,,43.76,15.72,15.39,,4.33,21.66,21.33,18.24,,,1.75,34.31,8.15,22.69,8.85,23.35,4.7,16.7,11.14
29/9/2017,9.17,8.5,42.88,9.55,,13.74,3.66,15.76,18.67,13.25,3.44,2.55,,,27.15,24.31,,43.7,15.69,15.4,,4.32,21.73,21.34,18.24,,,1.75,34.29,8.14,22.69,8.85,23.32,4.68,16.69,11.25
30/9/2017,9.17,8.49,43.12,9.53,,13.2,3.54,15.77,18.68,13.18,3.44,2.55,,,26.44,24.32,,43.72,15.65,15.4,,4.31,21.8,21.35,18.22,,,1.75,34.26,8.08,22.68,8.85,23.28,4.72,16.67,11.33
1/10/2017,9.18,8.51,43.06,9.52,,12.88,3.46,15.78,18.66,13.15,3.44,2.55,,,26.25,24.33,,43.47,15.63,15.4,,4.32,21.85,21.36,18.28,,,1.75,34.5,7.97,22.68,8.84,23.24,4.76,16.67,11.43
2/10/2017,9.19,8.51,43.01,9.49,,12.84,3.35,15.76,18.65,13.15,3.45,2.55,,,26.18,24.33,,43.44,15.6,15.41,,4.3,21.91,21.37,18.24,,,1.75,34.28,8.01,22.68,8.84,23.18,4.55,16.67,11.48
3/10/2017,9.19,8.5,42.98,9.47,,13.5,3.24,15.78,18.25,13.21,3.45,2.54,,,26.88,24.33,,43.36,15.59,15.42,,4.3,21.98,21.38,18.23,,,,34.28,8.02,22.67,8.84,23.14,4.58,16.65,11.54
4/10/2017,9.2,8.52,43.03,9.47,,13.71,3.3,15.83,18.07,13.28,3.45,2.55,,,27.07,24.35,,43.81,15.59,15.47,,4.25,22.04,21.39,18.22,,,,34.3,8.06,22.68,8.84,23.09,4.59,16.66,11.55
5/10/2017,9.2,8.48,42.99,9.43,,13.85,3.75,15.81,18.04,13.27,3.44,2.53,,,27.03,24.32,,43.66,15.57,15.49,,4.28,22.1,21.4,18.24,,,,34.18,8.05,22.69,8.84,23.05,4.76,16.62,11.55
6/10/2017,9.2,8.47,43.15,9.39,,13.77,3.5,15.78,17.99,13.26,3.43,2.52,,,27.03,24.31,,43.6,15.55,15.5,,4.25,22.15,21.4,18.2,,,,34.16,8.05,22.67,8.83,23.01,4.64,16.6,11.61
7/10/2017,9.22,8.52,43.35,9.41,,13.34,3.4,15.79,17.97,13.28,3.43,2.53,,,26.33,24.35,,43.68,15.55,15.55,,4.27,22.21,21.4,18.21,,,,34.19,8.03,22.69,8.83,22.98,4.68,16.63,11.64
8/10/2017,9.22,8.51,43.52,9.39,,13.01,3.27,15.77,18.14,13.22,3.43,2.52,,,26.2,24.33,,43.53,15.52,15.58,,4.25,22.24,21.42,18.22,,,,34.16,7.96,22.68,8.83,22.95,4.85,16.61,11.67
9/10/2017,9.23,8.52,43.42,9.37,,12.97,3.29,15.75,18.14,13.22,3.44,2.53,,,26.09,24.35,,43.26,15.51,15.62,,4.24,22.3,21.43,18.2,,,,34.42,7.97,22.69,8.83,22.93,4.71,16.62,11.85
10/10/2017,9.23,8.53,43.41,9.37,,13.53,3.42,15.76,18.19,13.29,3.45,2.53,,,26.83,24.38,,43.5,15.51,15.66,,4.24,22.36,21.43,18.19,,,,34.17,8,22.71,8.84,22.92,4.78,16.63,12.13
11/10/2017,9.28,8.54,43.29,9.36,,13.69,3.4,15.76,17.68,13.42,3.46,2.54,,,26.96,24.4,,43.84,15.51,15.69,,4.24,22.4,21.44,18.23,,,,34.19,8.01,22.72,8.84,22.92,4.7,16.63,12.16
12/10/2017,9.34,8.55,43.22,9.36,,13.79,3.38,15.79,17.61,13.48,3.46,2.54,,,27.01,24.41,,43.7,15.52,15.72,,4.24,22.46,21.45,18.24,,,,34.15,8.04,22.72,8.84,22.91,4.74,16.64,12.21
13/10/2017,9.36,8.55,43.48,9.36,,13.89,3.32,15.84,17.6,13.56,3.45,2.53,,,27.06,24.41,,43.77,15.52,15.76,,4.24,22.51,21.47,18.26,,,,34.1,8.07,22.73,8.85,22.91,4.78,16.64,12.27
14/10/2017,9.37,8.56,43.65,9.36,,13.36,3.2,15.87,17.58,13.56,3.45,2.53,,,26.33,24.43,,43.75,15.52,15.81,,4.24,22.55,21.47,18.27,,,,34.14,8.03,22.75,8.85,22.9,4.91,16.65,12.31
15/10/2017,9.37,8.56,43.68,9.35,,13.11,3.14,15.91,17.54,13.5,3.47,2.54,,,26.16,24.42,,43.29,15.52,15.83,,4.23,22.59,21.48,18.24,,,,34.2,7.94,22.74,8.85,22.9,4.79,16.65,12.32
16/10/2017,9.36,8.56,43.55,9.34,,13.08,3.19,15.92,17.53,13.51,3.48,2.54,,,26.06,24.43,,43.11,15.52,15.86,,4.22,22.63,21.49,18.25,,,,34.13,8.01,22.73,8.86,22.9,4.65,16.65,12.31
17/10/2017,9.38,8.55,43.51,9.31,,13.8,3.27,15.94,17.56,13.59,3.49,2.54,,,26.8,24.41,,43.38,15.52,15.88,,4.21,22.69,21.5,18.23,,,,34.19,8.03,22.75,8.86,22.9,4.66,16.65,12.31
18/10/2017,9.37,8.54,43.74,9.29,,13.98,3.22,15.96,17.43,13.64,3.49,2.54,,,26.95,24.42,,43.75,15.53,15.91,,4.2,22.74,21.51,18.22,,,,34.17,8.05,22.76,8.87,22.91,4.92,16.63,12.14
19/10/2017,9.37,8.55,43.85,9.28,,14.12,3.2,15.98,17.64,13.68,3.5,2.54,,,27,24.42,,43.8,15.54,15.94,,4.2,22.8,21.51,18.2,,,,34.13,8.05,22.76,8.87,22.91,5.12,16.63,12.05
20/10/2017,9.37,8.56,43.84,9.27,,14.19,3.28,16.01,17.83,13.73,3.5,2.55,,,26.98,24.42,,43.71,15.57,15.96,,4.21,22.84,21.52,18.23,,,,34.1,8.03,22.75,8.88,22.92,5.07,16.65,12.02
21/10/2017,9.39,8.56,43.75,9.26,,13.72,3.36,16.04,19.3,13.72,3.51,2.56,,,26.3,24.45,,43.84,15.58,15.99,,4.21,22.88,21.52,18.2,,,,34.09,7.94,22.76,8.88,22.94,5.32,16.65,11.91
22/10/2017,9.38,8.53,43.75,9.22,,13.24,3.14,16.04,18.08,13.61,3.51,2.54,,,26.12,24.41,,43.43,15.52,16.01,,4.19,22.91,21.53,18.18,,,,34.03,7.79,22.75,8.88,22.95,4.87,16.62,11.89
23/10/2017,9.38,8.56,43.71,9.22,,13.18,3.13,16.04,19.39,13.66,3.52,2.55,,,26.02,24.44,,43.24,15.53,16.04,,4.2,22.94,21.54,18.26,,,,34.05,7.81,22.75,8.88,22.96,5,16.62,12.06
24/10/2017,9.4,8.59,43.71,9.22,,13.83,3.11,16.11,19.45,13.75,3.53,2.57,,,26.75,24.47,,43.56,15.58,16.07,,4.21,23,21.55,18.31,,,,34.06,7.85,22.77,8.88,22.98,5.28,16.65,12.11
25/10/2017,9.41,8.6,43.6,9.22,,13.98,2.98,16.13,19.5,13.85,3.54,2.59,,,26.87,24.49,,43.86,15.88,16.1,,4.22,23.04,21.56,18.31,,,,34.19,7.87,22.79,8.89,23,5.51,16.68,12.12
26/10/2017,9.41,8.58,43.69,9.21,,14.02,2.96,16.15,19.47,13.88,3.55,2.59,,,26.9,24.48,,43.93,15.83,16.12,,4.21,23.1,21.57,18.28,,,,34.12,7.88,22.79,8.89,23.01,5.59,16.68,12.07
27/10/2017,9.4,8.54,43.64,9.18,,14.03,3.05,16.12,19.45,13.86,3.54,2.57,,,26.9,24.45,,43.81,15.81,16.14,,4.18,23.12,21.58,18.22,,,,34.1,7.85,22.78,8.89,23.02,5.71,16.66,12.11
28/10/2017,9.43,8.58,43.86,9.16,,13.46,2.96,16.16,19.46,13.87,3.55,2.58,,,26.15,24.47,,43.6,15.8,16.16,,4.2,23.17,21.59,18.24,,,,34.07,7.82,22.8,8.9,23.04,5.47,16.67,12.07
29/10/2017,9.41,8.52,43.9,9.12,,13.15,2.77,16.16,19.4,13.72,3.55,2.56,,,25.97,24.43,,43.44,15.77,16.17,,4.16,23.19,21.58,18.23,,,,34.04,7.71,22.78,8.9,23.05,5.15,16.63,12.13
30/10/2017,9.43,8.6,44.03,9.14,,13.09,2.8,16.18,19.43,13.77,3.56,2.59,,,25.89,24.49,,43.24,15.79,16.19,,4.2,23.24,21.6,18.26,,,,34.07,7.76,22.79,8.9,23.07,5.49,16.67,12.26
31/10/2017,9.45,8.62,44.02,9.16,,13.77,2.88,16.21,19.5,13.94,3.57,2.61,,,26.64,24.52,,43.57,15.82,16.2,,4.21,23.25,21.61,18.28,,,,34.14,7.81,22.81,8.91,23.08,5.6,16.72,12.26
1/11/2017,9.46,8.61,44,9.15,,13.34,2.83,16.2,19.49,13.98,3.57,2.61,,,26.05,24.5,,43.92,15.82,16.22,,4.2,23.28,21.62,18.27,,,,34.07,7.72,22.83,8.91,23.09,5.2,16.73,12.21
2/11/2017,9.46,8.59,44,9.12,,13.19,2.91,16.22,19.55,13.96,3.57,2.6,,,25.91,24.5,,43.7,15.8,16.23,,4.19,23.3,21.62,18.27,,,,34.07,7.74,22.83,8.91,23.1,5.18,16.73,12.23
3/11/2017,9.46,8.6,44.11,9.11,,13.15,2.99,16.2,19.56,13.98,3.58,2.6,,,26.58,24.5,,43.73,15.8,16.25,,4.19,23.32,21.63,18.27,,,,34.06,7.76,22.83,8.91,23.11,5.38,16.72,12.26
4/11/2017,9.47,8.61,44.23,9.1,,13.28,2.82,16.23,19.59,13.99,3.58,2.61,,,25.99,24.52,,43.81,15.78,16.26,,4.2,23.35,21.64,18.27,,,,34.1,7.73,22.83,8.91,23.12,5.44,16.74,12.22
5/11/2017,9.44,8.56,44.3,9.03,,12.98,2.64,16.24,19.51,13.84,3.57,2.58,,,25.78,24.44,,43.68,15.71,16.25,,4.15,23.37,21.63,18.24,,,,34.38,7.58,22.82,8.91,23.13,5.09,16.71,12.22
6/11/2017,9.44,8.59,44.34,9.03,,12.91,2.52,16.23,19.49,13.84,3.57,2.59,,,25.71,24.5,,43.45,15.63,16.2,,4.17,23.4,21.64,18.26,,,,34.07,7.59,22.82,8.91,23.13,5.14,16.72,11.93
7/11/2017,9.37,8.59,44.32,8.97,,13.41,2.53,16.19,20.22,13.92,3.51,2.55,,,26.48,24.51,,43.5,15.43,16.04,,4.16,23.42,21.65,18.24,,,,34.03,7.57,22.83,8.84,23.14,5.21,16.72,12.09
8/11/2017,9.38,8.57,44.32,8.99,,13.67,2.54,16.22,19.72,14.01,3.5,2.53,,,26.5,24.54,,43.74,15.27,15.9,,4.16,23.37,21.62,18.26,,,,34.39,7.57,22.83,8.75,23.15,5.34,16.75,12.16
9/11/2017,9.44,8.62,44.44,8.99,,13.81,2.65,16.25,20.53,14.06,3.48,2.53,,,26.6,24.53,,43.77,15.16,15.78,,4.14,23.16,21.6,18.32,,,,34.25,7.57,22.84,8.62,23.16,5.33,16.78,12.19
10/11/2017,9.44,8.6,44.57,8.97,,13.89,2.64,16.27,20.6,14.01,3.48,2.52,,,26.63,24.55,,43.72,15.04,15.69,,4.15,22.93,21.59,18.27,,,,34.27,7.55,22.85,8.51,23.17,5.35,16.78,12.19
11/11/2017,9.44,8.59,44.52,8.95,,13.4,2.58,16.29,20.6,13.93,3.48,2.51,,,25.86,24.53,,43.55,14.95,15.6,,4.15,22.72,21.6,18.28,,,,34.02,7.48,22.84,8.43,23.17,5.59,16.78,12.16
12/11/2017,9.43,8.53,44.53,8.89,,13.07,2.49,16.3,20.52,13.74,3.49,2.49,,,25.61,24.49,,43.34,14.84,15.51,,4.17,22.51,21.61,18.27,,,,33.93,7.38,22.81,8.38,23.17,4.98,16.74,12.13
13/11/2017,9.16,8.41,44.7,8.83,,12.91,2.24,16.08,19.74,13.72,3.39,2.39,,,25.54,24.49,,43.06,14.79,15.46,,4.1,22.33,21.61,18.29,,,,33.93,7.39,22.8,8.33,23.17,5.24,16.72,12.24
14/11/2017,9.14,8.37,44.67,8.84,,13.34,2.22,16.02,20.31,13.87,3.37,2.36,,,26.27,24.57,,43.37,14.75,15.41,,4.01,22.14,21.61,18.26,,,,34.32,7.41,22.83,8.23,23.17,5.21,16.76,12.61
15/11/2017,9.41,8.58,44.56,8.86,,13.39,2.29,16.29,20.53,14,3.36,2.36,,,26.38,24.56,,43.62,14.74,15.36,,3.95,21.92,21.6,18.26,,,,34.05,7.42,22.83,8.15,23.17,5.17,16.78,12.51
16/11/2017,9.42,8.57,44.44,8.85,,13.5,2.34,16.31,20.41,14.07,3.36,2.35,,,26.36,24.56,,43.58,,15.32,,3.98,21.71,21.6,18.32,,,,34.07,7.43,22.82,8.09,23.15,5.19,16.78,12.45
17/11/2017,9.43,8.57,44.51,8.85,,13.53,2.39,16.31,20.51,14.01,3.36,2.36,,,26.3,24.55,,43.55,,15.3,,3.98,21.51,21.61,18.32,,,,34.28,7.42,22.81,8.05,23.13,5.13,16.77,12.44
18/11/2017,9.44,8.57,45.16,8.84,,13.27,2.44,16.33,20.57,13.94,3.38,2.37,,,25.53,24.57,,43.59,,15.27,,3.97,21.32,21.62,18.34,,,,34.28,7.37,22.8,8.02,23.09,5.28,16.77,12.44
19/11/2017,9.43,8.55,44.82,8.82,,13,2.44,16.35,20.53,13.85,3.39,2.37,,,25.34,24.55,,43.39,,15.25,,4,21.13,21.62,18.29,,,,34.31,7.28,22.79,8.01,23.04,4.99,16.75,12.51
20/11/2017,9.44,8.59,44.84,8.83,,12.96,2.49,16.35,20.58,13.89,3.4,2.39,,,25.23,24.5,,43.11,,15.23,,3.93,20.98,21.63,18.34,,,,34,7.31,22.8,8,22.99,5.1,16.77,12.55
21/11/2017,9.44,8.58,44.92,8.83,,13.52,2.48,16.36,20.6,13.91,3.42,2.4,,,25.92,24.58,,43.35,,15.22,,3.93,20.83,21.64,18.3,,,,34.28,7.37,22.79,7.99,22.92,5.09,16.75,12.58
22/11/2017,9.45,8.59,44.98,8.82,,13.64,2.41,16.37,20.65,14.01,3.43,2.41,,,26.05,24.58,,43.64,14.47,15.21,,3.94,20.69,21.65,18.33,,,,34.2,7.44,22.79,7.99,22.85,4.93,16.75,12.61
23/11/2017,9.46,8.59,45.09,8.82,,13.72,2.4,16.38,20.69,14.11,3.44,2.41,,,26.06,24.52,,43.6,14.44,15.22,,4,20.56,21.67,18.32,,,,33.93,7.45,22.79,8,22.77,5.18,16.73,12.65
24/11/2017,9.47,8.59,45.08,8.81,,13.8,2.47,16.39,20.7,14.15,3.46,2.42,,,26.05,24.49,,43.58,14.41,15.23,,4.04,20.42,21.67,18.32,,,,33.95,7.45,22.8,8.01,22.69,5.03,16.72,12.62
25/11/2017,9.46,8.54,44.94,8.78,,13.34,2.32,16.4,20.64,14.07,3.46,2.41,,,25.25,24.05,,43.51,14.35,15.25,,4.03,20.27,21.67,18.3,,,,33.82,7.42,22.79,8.03,22.61,4.88,16.66,12.63
26/11/2017,9.39,8.53,44.73,8.78,,12.9,2.22,16.41,20.61,14.06,3.44,2.41,,,25.14,24.58,,43.36,14.35,15.22,,3.98,20.1,21.67,18.28,,,,33.85,7.41,22.78,8.05,22.54,4.61,16.66,12.74
27/11/2017,9.47,8.5,44.83,8.78,,12.8,2.24,16.44,20.67,14.08,3.44,2.39,,,25.08,24.01,,43.11,14.33,15.17,,4.01,19.98,21.67,18.3,,,,33.88,7.4,22.8,8.06,22.47,4.8,16.67,12.7
28/11/2017,9.46,8.55,44.65,8.75,,13.56,2.26,16.43,20.64,14.09,3.42,2.37,,,25.75,24.57,,43.4,14.28,15.13,,4.04,19.83,21.65,18.27,,,,33.89,7.39,22.79,8.04,22.38,4.76,16.63,12.67
29/11/2017,9.45,8.54,44.47,8.72,,13.68,2.18,16.39,20.63,14.07,3.39,2.37,,,25.79,24.57,6.14,43.62,14.24,15.11,,4.07,19.66,21.66,18.23,,,,34.01,7.39,22.77,8.02,22.3,4.62,16.58,12.67
30/11/2017,9.45,8.54,44.56,8.71,,13.75,2.16,16.39,20.63,14.07,3.39,,,,25.77,24.5,6.14,43.55,14.23,15.1,,4.01,19.52,21.66,18.24,,,,34.03,7.38,22.76,8.02,22.23,4.66,16.56,12.77
1/12/2017,9.46,8.59,44.58,8.72,,13.84,2.15,16.42,20.71,14.06,3.4,,,,25.85,24.61,6.14,43.6,14.22,15.1,,3.96,19.43,21.67,18.25,,,,34.04,7.4,22.78,8.02,22.17,4.75,16.56,12.81
2/12/2017,9.46,8.6,44.43,8.72,,13.34,2.14,16.44,20.74,14.05,3.42,,,,25.22,24.6,6.15,43.45,14.22,15.09,,3.91,19.34,21.67,18.32,,,,33.72,7.35,22.8,8.03,22.08,4.79,16.54,12.84
3/12/2017,9.47,8.61,44.37,8.73,,13.06,2.18,16.46,20.74,14.05,3.43,,,,25.07,24.61,6.16,43.24,14.2,15.1,,3.81,19.25,21.67,18.26,,,,33.73,7.28,22.8,8.04,21.99,4.45,16.53,12.9
4/12/2017,9.48,8.62,44.32,8.74,,13.02,2.21,16.45,20.74,14.05,3.45,,,,24.97,24.63,6.18,43.18,14.2,15.11,,3.74,19.18,21.68,18.3,,,,33.74,7.31,22.82,8.05,21.91,4.51,16.53,12.96
5/12/2017,9.49,8.64,44.23,8.76,,13.6,2.26,16.48,20.78,14.13,3.46,,,,25.72,24.62,6.19,43.35,14.19,15.13,,3.68,19.12,21.69,18.26,,,,33.74,7.34,22.81,8.06,21.82,4.35,16.53,12.94
